# rs (bohr), Gamma muxc > 0, Gamma muxc = 0
3.741318263652730991e+01,4.029242424312328152e-01,3.208227618366520373e-01
3.742516503300659991e+01,4.028124066907519119e-01,3.206831489700580073e-01
3.743714742948589702e+01,4.027005854341947355e-01,3.205435057051052028e-01
3.744912982596519413e+01,4.025887786615615083e-01,3.204038316841660294e-01
3.746111222244449124e+01,4.024769865516659717e-01,3.202641270860541178e-01
3.747309461892378835e+01,4.023652085680665680e-01,3.201243915531420958e-01
3.748507701540308545e+01,4.022534452472049105e-01,3.199846250854295193e-01
3.749705941188237546e+01,4.021416962314531274e-01,3.198448273252890717e-01
3.750904180836167257e+01,4.020299616996252379e-01,3.197049980939065117e-01
3.752102420484096967e+01,4.019182414729073338e-01,3.195651373912820614e-01
3.753300660132026678e+01,4.018065353724856181e-01,3.194252452174156653e-01
3.754498899779956389e+01,4.016948435771738324e-01,3.192853208570518020e-01
3.755697139427886100e+01,4.015831660869720876e-01,3.191453646678182876e-01
3.756895379075815100e+01,4.014715029018800507e-01,3.190053762920874170e-01
3.758093618723744811e+01,4.013598536642704051e-01,3.188653557298588015e-01
3.759291858371674522e+01,4.012482187317708004e-01,3.187253026235052911e-01
3.760490098019604233e+01,4.011365977467534760e-01,3.185852166153986254e-01
3.761688337667533943e+01,4.010249910668460260e-01,3.184450980631668982e-01
3.762886577315462944e+01,4.009133983344206897e-01,3.183049462515543104e-01
3.764084816963392655e+01,4.008018195494776892e-01,3.181647613593749924e-01
3.765283056611322365e+01,4.006902547120170244e-01,3.180245432078151469e-01
3.766481296259252076e+01,4.005787038220384733e-01,3.178842914392466801e-01
3.767679535907181787e+01,4.004671668795421469e-01,3.177440060536697586e-01
3.768877775555111498e+01,4.003556438845281562e-01,3.176036868722705298e-01
3.770076015203040498e+01,4.002441346581823156e-01,3.174633337162350299e-01
3.771274254850970209e+01,4.001326392005050137e-01,3.173229462279357760e-01
3.772472494498899920e+01,4.000211575114959728e-01,3.171825244073723793e-01
3.773670734146829631e+01,3.999096897699693232e-01,3.170420682545452284e-01
3.774868973794759341e+01,3.997982356182968600e-01,3.169015772330122660e-01
3.776067213442689052e+01,3.996867952352929354e-01,3.167610515215878997e-01
3.777265453090618053e+01,3.995753684421435303e-01,3.166204905838299610e-01
3.778463692738547763e+01,3.994639552388485337e-01,3.164798944197388941e-01
3.779661932386477474e+01,3.993525556254080011e-01,3.163392628505004578e-01
3.780860172034407185e+01,3.992411696018219880e-01,3.161985960549288377e-01
3.782058411682336896e+01,3.991297971680903278e-01,3.160578931389543822e-01
3.783256651330265896e+01,3.990184381453993900e-01,3.159171544602050741e-01
3.784454890978195607e+01,3.989070927125629717e-01,3.157763796610529861e-01
3.785653130626125318e+01,3.987957606907671093e-01,3.156355685626844876e-01
3.786851370274055029e+01,3.986844419011980056e-01,3.154947209862852819e-01
3.788049609921984739e+01,3.985731367014832549e-01,3.153538369318559242e-01
3.789247849569914450e+01,3.984618447339953184e-01,3.152129160417681542e-01
3.790446089217843451e+01,3.983505659987341962e-01,3.150719579583945995e-01
3.791644328865773161e+01,3.982393004956997218e-01,3.149309628605490019e-01
3.792842568513702872e+01,3.981280484037058587e-01,3.147899303906034896e-01
3.794040808161632583e+01,3.980168095439386433e-01,3.146488603697442654e-01
3.795239047809562294e+01,3.979055837375843896e-01,3.145077527979714960e-01
3.796437287457492005e+01,3.977943711634568391e-01,3.143666071388432348e-01
3.797635527105421005e+01,3.976831716427421393e-01,3.142254232135459069e-01
3.798833766753350716e+01,3.975719851754402345e-01,3.140842013797069399e-01
3.800032006401280427e+01,3.974608117615512914e-01,3.139429409220713674e-01
3.801230246049210137e+01,3.973496514010750880e-01,3.138016418406385233e-01
3.802428485697139848e+01,3.972385040940118461e-01,3.136603037777812020e-01
3.803626725345068849e+01,3.971273696615474913e-01,3.135189269123129785e-01
3.804824964992998559e+01,3.970162482824961536e-01,3.133775107077923505e-01
3.806023204640928270e+01,3.969051395992297948e-01,3.132360553430331707e-01
3.807221444288857981e+01,3.967940437905624340e-01,3.130945601027799174e-01
3.808419683936787692e+01,3.966829610353079238e-01,3.129530251658463880e-01
3.809617923584717403e+01,3.965718907970247065e-01,3.128114503534188962e-01
3.810816163232646403e+01,3.964608334333403761e-01,3.126698351290556621e-01
3.812014402880576114e+01,3.963497887654411356e-01,3.125281798503845576e-01
3.813212642528505825e+01,3.962387567933270960e-01,3.123864838021499502e-01
3.814410882176435535e+01,3.961277375169980353e-01,3.122447473419797115e-01
3.815609121824365246e+01,3.960167309364542865e-01,3.121029695758043010e-01
3.816807361472294957e+01,3.959057368728816639e-01,3.119611506824377933e-01
3.818005601120223957e+01,3.957947553262802787e-01,3.118192906618801885e-01
3.819203840768153668e+01,3.956837864754639833e-01,3.116773891565035592e-01
3.820402080416083379e+01,3.955728299628048505e-01,3.115354456298663477e-01
3.821600320064013090e+01,3.954618861459310852e-01,3.113934604395963701e-01
3.822798559711942801e+01,3.953509544884007409e-01,3.112514330492519576e-01
3.823996799359871801e+01,3.952400353478415784e-01,3.111093632800192021e-01
3.825195039007801512e+01,3.951291285454398561e-01,3.109672509530841955e-01
3.826393278655731223e+01,3.950182342600093155e-01,3.108250960684471043e-01
3.827591518303660933e+01,3.949073521339221404e-01,3.106828979108523514e-01
3.828789757951590644e+01,3.947964823459925165e-01,3.105406568379276422e-01
3.829987997599520355e+01,3.946856247174062027e-01,3.103983724920451603e-01
3.831186237247449355e+01,3.945747794269773845e-01,3.102560445155772562e-01
3.832384476895379066e+01,3.944639462958919873e-01,3.101136729085240407e-01
3.833582716543308777e+01,3.943531251453361586e-01,3.099712571344436229e-01
3.834780956191238488e+01,3.942423161541238619e-01,3.098287973721501887e-01
3.835979195839168199e+01,3.941315195010688943e-01,3.096862930852017914e-01
3.837177435487097910e+01,3.940207346497297536e-01,3.095437442735987643e-01
3.838375675135026910e+01,3.939099619577339229e-01,3.094011507585268661e-01
3.839573914782956621e+01,3.937992010674539745e-01,3.092585120035448165e-01
3.840772154430886332e+01,3.936884523365173916e-01,3.091158281874661906e-01
3.841970394078816042e+01,3.935777154072966355e-01,3.089730989526635052e-01
3.843168633726745753e+01,3.934669902797915952e-01,3.088303239415087775e-01
3.844366873374675464e+01,3.933562773116300315e-01,3.086875031540022296e-01
3.845565113022604464e+01,3.932455759663703310e-01,3.085446362325160452e-01
3.846763352670534175e+01,3.931348864228262352e-01,3.084017231770501688e-01
3.847961592318463886e+01,3.930242085021841136e-01,3.082587634511628760e-01
3.849159831966393597e+01,3.929135425620716715e-01,3.081157570548542779e-01
3.850358071614323308e+01,3.928028882448608705e-01,3.079727036304966692e-01
3.851556311262252308e+01,3.926922455505521548e-01,3.078296031780900499e-01
3.852754550910182019e+01,3.925816144791451356e-01,3.076864551611928067e-01
3.853952790558111730e+01,3.924709950306399797e-01,3.075432597586186256e-01
3.855151030206041440e+01,3.923603870262228899e-01,3.074000164339261709e-01
3.856349269853971151e+01,3.922497908235215158e-01,3.072567250083012014e-01
3.857547509501900862e+01,3.921392058860941887e-01,3.071133853029303085e-01
3.858745749149829862e+01,3.920286325715688913e-01,3.069699969601852318e-01
3.859943988797759573e+01,3.919180705223174743e-01,3.068265599800663601e-01
3.861142228445689284e+01,3.918075200959679760e-01,3.066830741837597296e-01
3.862340468093618995e+01,3.916969807560788386e-01,3.065395390348235605e-01
3.863538707741548706e+01,3.915864530390914533e-01,3.063959547120719829e-01
3.864736947389478416e+01,3.914759364085643734e-01,3.062523203214354006e-01
3.865935187037407417e+01,3.913654312221251375e-01,3.061086363993555937e-01
3.867133426685337128e+01,3.912549371221461514e-01,3.059649022305770405e-01
3.868331666333266838e+01,3.911444544662551759e-01,3.058211178150994636e-01
3.869529905981196549e+01,3.910339827180107086e-01,3.056772826164815271e-01
3.870728145629126260e+01,3.909235222350402328e-01,3.055333966347232311e-01
3.871926385277055260e+01,3.908130728385299513e-01,3.053894596910106118e-01
3.873124624924984971e+01,3.907026345284799751e-01,3.052454714277160752e-01
3.874322864572914682e+01,3.905922073048900822e-01,3.051014316660254910e-01
3.875521104220844393e+01,3.904817909889467531e-01,3.049573402271251177e-01
3.876719343868774104e+01,3.903713857594635073e-01,3.048131965745733418e-01
3.877917583516703814e+01,3.902609914376267142e-01,3.046690007083702190e-01
3.879115823164632815e+01,3.901506080234362628e-01,3.045247522708878218e-01
3.880314062812562526e+01,3.900402355168921531e-01,3.043804512621263170e-01
3.881512302460492236e+01,3.899298737391804215e-01,3.042360973244578881e-01
3.882710542108421947e+01,3.898195230479291062e-01,3.040916901002547190e-01
3.883908781756351658e+01,3.897091829066963165e-01,3.039472292318891600e-01
3.885107021404281369e+01,3.895988534942960158e-01,3.038027148981751191e-01
3.886305261052210369e+01,3.894885349895420568e-01,3.036581465626707610e-01
3.887503500700140080e+01,3.893782270348067343e-01,3.035135236889348609e-01
3.888701740348069791e+01,3.892679298089037898e-01,3.033688468134087546e-01
3.889899979995999502e+01,3.891576431330195929e-01,3.032241148632091043e-01
3.891098219643929212e+01,3.890473670071539214e-01,3.030793281959638374e-01
3.892296459291858213e+01,3.889371014313069974e-01,3.029344860964173769e-01
3.893494698939787924e+01,3.888268464054784324e-01,3.027895885645697782e-01
3.894692938587717634e+01,3.887166019296687258e-01,3.026446352427931696e-01
3.895891178235647345e+01,3.886063678250636366e-01,3.024996259522739761e-01
3.897089417883577056e+01,3.884961442704770729e-01,3.023545605141979564e-01
3.898287657531506767e+01,3.883859309082816624e-01,3.022094383921237748e-01
3.899485897179435767e+01,3.882757280961045554e-01,3.020642594072372455e-01
3.900684136827365478e+01,3.881655354763183796e-01,3.019190235595387017e-01
3.901882376475295189e+01,3.880553532277369322e-01,3.017737304914002716e-01
3.903080616123224900e+01,3.879451811715463050e-01,3.016283794875663782e-01
3.904278855771154610e+01,3.878350193077467756e-01,3.014829709056648377e-01
3.905477095419084321e+01,3.877248676363379554e-01,3.013375043880679449e-01
3.906675335067013322e+01,3.876147263361338080e-01,3.011919792195200118e-01
3.907873574714943032e+01,3.875045950495066283e-01,3.010463954000213160e-01
3.909071814362872743e+01,3.873944735976426190e-01,3.009007527507576718e-01
3.910270054010802454e+01,3.872843625169834492e-01,3.007550509141015960e-01
3.911468293658732165e+01,3.871742614499010804e-01,3.006092895324252168e-01
3.912666533306661165e+01,3.870641702175819931e-01,3.004634686057285342e-01
3.913864772954590876e+01,3.869540889988397070e-01,3.003175875975699349e-01
3.915063012602520587e+01,3.868440176148606469e-01,3.001716461503217137e-01
3.916261252250450298e+01,3.867339562444586099e-01,3.000256442639839261e-01
3.917459491898380008e+01,3.866239048876334294e-01,2.998795814021147921e-01
3.918657731546309719e+01,3.865138630079436588e-01,2.997334573859005147e-01
3.919855971194238720e+01,3.864038311418310223e-01,2.995872720365272412e-01
3.921054210842168430e+01,3.862938091104812233e-01,2.994410251751809526e-01
3.922252450490098141e+01,3.861837965562668895e-01,2.992947160866062939e-01
3.923450690138027852e+01,3.860737938368158373e-01,2.991483447708032095e-01
3.924648929785957563e+01,3.859638007733138254e-01,2.990019108701439388e-01
3.925847169433887274e+01,3.858538173657611869e-01,2.988554140270009429e-01
3.927045409081816274e+01,3.857438434353437917e-01,2.987088542413738890e-01
3.928243648729745985e+01,3.856338791608756589e-01,2.985622309768214411e-01
3.929441888377675696e+01,3.855239243635428803e-01,2.984155440545294136e-01
3.930640128025605406e+01,3.854139790433453450e-01,2.982687929380564151e-01
3.931838367673535117e+01,3.853040432002834970e-01,2.981219776274024458e-01
3.933036607321464118e+01,3.851941170131706338e-01,2.979750975861257811e-01
3.934234846969393828e+01,3.850841999455654197e-01,2.978281526354126796e-01
3.935433086617323539e+01,3.849742921762815961e-01,2.976811425964491775e-01
3.936631326265253250e+01,3.848643938841333489e-01,2.975340671116075142e-01
3.937829565913182961e+01,3.847545048903064369e-01,2.973869254656320571e-01
3.939027805561112672e+01,3.846446251948011930e-01,2.972397180161507890e-01
3.940226045209041672e+01,3.845347546188033760e-01,2.970924440479081330e-01
3.941424284856971383e+01,3.844248933411270608e-01,2.969451032032763838e-01
3.942622524504901094e+01,3.843150411829583390e-01,2.967976954822554303e-01
3.943820764152830805e+01,3.842051981442973219e-01,2.966502201695898067e-01
3.945019003800760515e+01,3.840953640463299346e-01,2.965026772652796794e-01
3.946217243448690226e+01,3.839855392466841044e-01,2.963550664116970101e-01
3.947415483096619226e+01,3.838757233877321817e-01,2.962073872512142048e-01
3.948613722744548937e+01,3.837659164694737779e-01,2.960596394262035580e-01
3.949811962392478648e+01,3.836561184919090040e-01,2.959118227578511062e-01
3.951010202040408359e+01,3.835463296338521011e-01,2.957639367097153471e-01
3.952208441688338070e+01,3.834365493588611229e-01,2.956159811029822615e-01
3.953406681336267781e+01,3.833267782033776827e-01,2.954679557588381078e-01
3.954604920984196781e+01,3.832170156309602227e-01,2.953198599620271980e-01
3.955803160632126492e+01,3.831072619992365036e-01,2.951716935337357350e-01
3.957001400280056203e+01,3.829975171293926728e-01,2.950234562951499218e-01
3.958199639927985913e+01,3.828877810214286748e-01,2.948751478886421085e-01
3.959397879575915624e+01,3.827780534965307124e-01,2.947267679565843124e-01
3.960596119223844624e+01,3.826683345546987303e-01,2.945783159625348646e-01
3.961794358871774335e+01,3.825586243747466364e-01,2.944297919064942093e-01
3.962992598519704046e+01,3.824489227778603562e-01,2.942811952520202889e-01
3.964190838167633757e+01,3.823392297640402226e-01,2.941325256414852873e-01
3.965389077815563468e+01,3.822295451544721612e-01,2.939837827172618878e-01
3.966587317463493179e+01,3.821198691279700799e-01,2.938349663005358492e-01
3.967785557111422179e+01,3.820102015057201261e-01,2.936860758548657246e-01
3.968983796759351890e+01,3.819005422877222999e-01,2.935371113802515142e-01
3.970182036407281601e+01,3.817908914739766013e-01,2.933880721614375298e-01
3.971380276055211311e+01,3.816812490644828637e-01,2.932389578407962882e-01
3.972578515703141022e+01,3.815716147016136039e-01,2.930897680606998623e-01
3.973776755351070733e+01,3.814619889218103799e-01,2.929405028211484185e-01
3.974974994998999733e+01,3.813523713674453752e-01,2.927911615856999550e-01
3.976173234646929444e+01,3.812427618597046264e-01,2.926417438179133024e-01
3.977371474294859155e+01,3.811331605774020970e-01,2.924922493389743861e-01
3.978569713942788866e+01,3.810235675205380090e-01,2.923426779700692979e-01
3.979767953590718577e+01,3.809139825102980659e-01,2.921930288171288304e-01
3.980966193238647577e+01,3.808044055466827671e-01,2.920433018801527059e-01
3.982164432886577288e+01,3.806948366296916131e-01,2.918934968015134412e-01
3.983362672534506999e+01,3.805852759381387340e-01,2.917436130447691456e-01
3.984560912182436709e+01,3.804757229355824055e-01,2.915936502522922247e-01
3.985759151830366420e+01,3.803661779796504439e-01,2.914436082452689369e-01
3.986957391478296131e+01,3.802566410703429600e-01,2.912934866660713551e-01
3.988155631126225131e+01,3.801471118500320268e-01,2.911432849782579768e-01
3.989353870774154842e+01,3.800375904975316077e-01,2.909930026453869667e-01
3.990552110422084553e+01,3.799280768340277392e-01,2.908426394886445832e-01
3.991750350070014264e+01,3.798185710383343849e-01,2.906921953292170846e-01
3.992948589717943975e+01,3.797090731104515449e-01,2.905416692730348194e-01
3.994146829365873685e+01,3.795995826927515138e-01,2.903910614989118621e-01
