# omega, re fxc dimensionless
5.878179639963996550e+01,3.380392191048944318e-03
5.879179838983898776e+01,3.379552924770944360e-03
5.880180038003800291e+01,3.378714002768305660e-03
5.881180237023702517e+01,3.377875424843374691e-03
5.882180436043604743e+01,3.377037190798639742e-03
5.883180635063506259e+01,3.376199300436736987e-03
5.884180834083408485e+01,3.375361753560441377e-03
5.885181033103310710e+01,3.374524549972685288e-03
5.886181232123212226e+01,3.373687689476537275e-03
5.887181431143114452e+01,3.372851171875215076e-03
5.888181630163016678e+01,3.372014996972082148e-03
5.889181829182918193e+01,3.371179164570644194e-03
5.890182028202820419e+01,3.370343674474554369e-03
5.891182227222722645e+01,3.369508526487610244e-03
5.892182426242624160e+01,3.368673720413753372e-03
5.893182625262526386e+01,3.367839256057070588e-03
5.894182824282428612e+01,3.367005133221793144e-03
5.895183023302330128e+01,3.366171351712296273e-03
5.896183222322232353e+01,3.365337911333098325e-03
5.897183421342134579e+01,3.364504811888864664e-03
5.898183620362036095e+01,3.363672053184402471e-03
5.899183819381938321e+01,3.362839635024662908e-03
5.900184018401840547e+01,3.362007557214737648e-03
5.901184217421742062e+01,3.361175819559871891e-03
5.902184416441644288e+01,3.360344421865442670e-03
5.903184615461546514e+01,3.359513363936977946e-03
5.904184814481448029e+01,3.358682645580142716e-03
5.905185013501350255e+01,3.357852266600752904e-03
5.906185212521252481e+01,3.357022226804759306e-03
5.907185411541153996e+01,3.356192525998261036e-03
5.908185610561056222e+01,3.355363163987495553e-03
5.909185809580958448e+01,3.354534140578847769e-03
5.910186008600859964e+01,3.353705455578841806e-03
5.911186207620762190e+01,3.352877108794144034e-03
5.912186406640664416e+01,3.352049100031562201e-03
5.913186605660565931e+01,3.351221429098050642e-03
5.914186804680468157e+01,3.350394095800699867e-03
5.915187003700370383e+01,3.349567099946743932e-03
5.916187202720271898e+01,3.348740441343561747e-03
5.917187401740174124e+01,3.347914119798669260e-03
5.918187600760076350e+01,3.347088135119724670e-03
5.919187799779977865e+01,3.346262487114531892e-03
5.920187998799880091e+01,3.345437175591029714e-03
5.921188197819782317e+01,3.344612200357300041e-03
5.922188396839683833e+01,3.343787561221569192e-03
5.923188595859586059e+01,3.342963257992197061e-03
5.924188794879488285e+01,3.342139290477693161e-03
5.925188993899389800e+01,3.341315658486698412e-03
5.926189192919292026e+01,3.340492361828001182e-03
5.927189391939194252e+01,3.339669400310524717e-03
5.928189590959095767e+01,3.338846773743339279e-03
5.929189789978997993e+01,3.338024481935645237e-03
5.930189988998900219e+01,3.337202524696791708e-03
5.931190188018802445e+01,3.336380901836263121e-03
5.932190387038703960e+01,3.335559613163685284e-03
5.933190586058606186e+01,3.334738658488819747e-03
5.934190785078508412e+01,3.333918037621573776e-03
5.935190984098409928e+01,3.333097750371989947e-03
5.936191183118312154e+01,3.332277796550248746e-03
5.937191382138214379e+01,3.331458175966671171e-03
5.938191581158115895e+01,3.330638888431719600e-03
5.939191780178018121e+01,3.329819933755990419e-03
5.940191979197920347e+01,3.329001311750222260e-03
5.941192178217821862e+01,3.328183022225290801e-03
5.942192377237724088e+01,3.327365064992208760e-03
5.943192576257626314e+01,3.326547439862129370e-03
5.944192775277527829e+01,3.325730146646345073e-03
5.945192974297430055e+01,3.324913185156281453e-03
5.946193173317332281e+01,3.324096555203503740e-03
5.947193372337233797e+01,3.323280256599721143e-03
5.948193571357136022e+01,3.322464289156770809e-03
5.949193770377038248e+01,3.321648652686633868e-03
5.950193969396939764e+01,3.320833347001427190e-03
5.951194168416841990e+01,3.320018371913402086e-03
5.952194367436744216e+01,3.319203727234950382e-03
5.953194566456645731e+01,3.318389412778602679e-03
5.954194765476547957e+01,3.317575428357020118e-03
5.955194964496450183e+01,3.316761773783006087e-03
5.956195163516351698e+01,3.315948448869498414e-03
5.957195362536253924e+01,3.315135453429571537e-03
5.958195561556156150e+01,3.314322787276436071e-03
5.959195760576057666e+01,3.313510450223440974e-03
5.960195959595959891e+01,3.312698442084067042e-03
5.961196158615862117e+01,3.311886762671937320e-03
5.962196357635763633e+01,3.311075411800804089e-03
5.963196556655665859e+01,3.310264389284559711e-03
5.964196755675568085e+01,3.309453694937230118e-03
5.965196954695469600e+01,3.308643328572978288e-03
5.966197153715371826e+01,3.307833290006102506e-03
5.967197352735274052e+01,3.307023579051036367e-03
5.968197551755175567e+01,3.306214195522344437e-03
5.969197750775077793e+01,3.305405139234735262e-03
5.970197949794980019e+01,3.304596410003043157e-03
5.971198148814881534e+01,3.303788007642242518e-03
5.972198347834783760e+01,3.302979931967441746e-03
5.973198546854685986e+01,3.302172182793882381e-03
5.974198745874587502e+01,3.301364759936941708e-03
5.975198944894489728e+01,3.300557663212129716e-03
5.976199143914391954e+01,3.299750892435092571e-03
5.977199342934293469e+01,3.298944447421610880e-03
5.978199541954195695e+01,3.298138327987594487e-03
5.979199740974097921e+01,3.297332533949093314e-03
5.980199939993999436e+01,3.296527065122288255e-03
5.981200139013901662e+01,3.295721921323495080e-03
5.982200338033803888e+01,3.294917102369159228e-03
5.983200537053705403e+01,3.294112608075863181e-03
5.984200736073607629e+01,3.293308438260321696e-03
5.985200935093509855e+01,3.292504592739383534e-03
5.986201134113411371e+01,3.291701071330028865e-03
5.987201333133313597e+01,3.290897873849370561e-03
5.988201532153215823e+01,3.290095000114656373e-03
5.989201731173117338e+01,3.289292449943267190e-03
5.990201930193019564e+01,3.288490223152712270e-03
5.991202129212921790e+01,3.287688319560637049e-03
5.992202328232823305e+01,3.286886738984818798e-03
5.993202527252725531e+01,3.286085481243164463e-03
5.994202726272627757e+01,3.285284546153716297e-03
5.995202925292529272e+01,3.284483933534647522e-03
5.996203124312431498e+01,3.283683643204261468e-03
5.997203323332333724e+01,3.282883674980995037e-03
5.998203522352235240e+01,3.282084028683416536e-03
5.999203721372137466e+01,3.281284704130226978e-03
6.000203920392039691e+01,3.280485701140254881e-03
6.001204119411941207e+01,3.279687019532463201e-03
6.002204318431843433e+01,3.278888659125946733e-03
6.003204517451745659e+01,3.278090619739927776e-03
6.004204716471647174e+01,3.277292901193763503e-03
6.005204915491549400e+01,3.276495503306939457e-03
6.006205114511451626e+01,3.275698425899070849e-03
6.007205313531353141e+01,3.274901668789908637e-03
6.008205512551255367e+01,3.274105231799326939e-03
6.009205711571157593e+01,3.273309114747337354e-03
6.010205910591059109e+01,3.272513317454072476e-03
6.011206109610961335e+01,3.271717839739808880e-03
6.012206308630863560e+01,3.270922681424938937e-03
6.013206507650765076e+01,3.270127842329993359e-03
6.014206706670667302e+01,3.269333322275631230e-03
6.015206905690569528e+01,3.268539121082635664e-03
6.016207104710471043e+01,3.267745238571930291e-03
6.017207303730373269e+01,3.266951674564558868e-03
6.018207502750275495e+01,3.266158428881696558e-03
6.019207701770177010e+01,3.265365501344650364e-03
6.020207900790079236e+01,3.264572891774853922e-03
6.021208099809981462e+01,3.263780599993869672e-03
6.022208298829882978e+01,3.262988625823391459e-03
6.023208497849785203e+01,3.262196969085238030e-03
6.024208696869687429e+01,3.261405629601361270e-03
6.025208895889588945e+01,3.260614607193837965e-03
6.026209094909491171e+01,3.259823901684874136e-03
6.027209293929393397e+01,3.259033512896805911e-03
6.028209492949294912e+01,3.258243440652093450e-03
6.029209691969197138e+01,3.257453684773330919e-03
6.030209890989099364e+01,3.256664245083233482e-03
6.031210090009000879e+01,3.255875121404652479e-03
6.032210289028903105e+01,3.255086313560558511e-03
6.033210488048805331e+01,3.254297821374054021e-03
6.034210687068706847e+01,3.253509644668370684e-03
6.035210886088609072e+01,3.252721783266862478e-03
6.036211085108511298e+01,3.251934236993015651e-03
6.037211284128412814e+01,3.251147005670440050e-03
6.038211483148315040e+01,3.250360089122876061e-03
6.039211682168217266e+01,3.249573487174187234e-03
6.040211881188118781e+01,3.248787199648365924e-03
6.041212080208021007e+01,3.248001226369530252e-03
6.042212279227923233e+01,3.247215567161926709e-03
6.043212478247824748e+01,3.246430221849927987e-03
6.044212677267726974e+01,3.245645190258028643e-03
6.045212876287629200e+01,3.244860472210856807e-03
6.046213075307530715e+01,3.244076067533161606e-03
6.047213274327432941e+01,3.243291976049819669e-03
6.048213473347335167e+01,3.242508197585834261e-03
6.049213672367236683e+01,3.241724731966334847e-03
6.050213871387138909e+01,3.240941579016572757e-03
6.051214070407041135e+01,3.240158738561928990e-03
6.052214269426942650e+01,3.239376210427909446e-03
6.053214468446844876e+01,3.238593994440143627e-03
6.054214667466747102e+01,3.237812090424387231e-03
6.055214866486648617e+01,3.237030498206523461e-03
6.056215065506550843e+01,3.236249217612556083e-03
6.057215264526453069e+01,3.235468248468616800e-03
6.058215463546354584e+01,3.234687590600961778e-03
6.059215662566256810e+01,3.233907243835969485e-03
6.060215861586159036e+01,3.233127208000148491e-03
6.061216060606060552e+01,3.232347482920126195e-03
6.062216259625962778e+01,3.231568068422656197e-03
6.063216458645865004e+01,3.230788964334618731e-03
6.064216657665766519e+01,3.230010170483014163e-03
6.065216856685668745e+01,3.229231686694970360e-03
6.066217055705570971e+01,3.228453512797737485e-03
6.067217254725472486e+01,3.227675648618689736e-03
6.068217453745374712e+01,3.226898093985324911e-03
6.069217652765276938e+01,3.226120848725263970e-03
6.070217851785178453e+01,3.225343912666255811e-03
6.071218050805080679e+01,3.224567285636163825e-03
6.072218249824982905e+01,3.223790967462983239e-03
6.073218448844884421e+01,3.223014957974828110e-03
6.074218647864786647e+01,3.222239256999936963e-03
6.075218846884688872e+01,3.221463864366668883e-03
6.076219045904590388e+01,3.220688779903511760e-03
6.077219244924492614e+01,3.219914003439070579e-03
6.078219443944394840e+01,3.219139534802072621e-03
6.079219642964296355e+01,3.218365373821373103e-03
6.080219841984198581e+01,3.217591520325945205e-03
6.081220041004100807e+01,3.216817974144884403e-03
6.082220240024002322e+01,3.216044735107411942e-03
6.083220439043904548e+01,3.215271803042867027e-03
6.084220638063806774e+01,3.214499177780712896e-03
6.085220837083708290e+01,3.213726859150536821e-03
6.086221036103610516e+01,3.212954846982041864e-03
6.087221235123512741e+01,3.212183141105059460e-03
6.088221434143414257e+01,3.211411741349539436e-03
6.089221633163316483e+01,3.210640647545551750e-03
6.090221832183218709e+01,3.209869859523290826e-03
6.091222031203120224e+01,3.209099377113069917e-03
6.092222230223022450e+01,3.208329200145324574e-03
6.093222429242924676e+01,3.207559328450611778e-03
6.094222628262826191e+01,3.206789761859608207e-03
6.095222827282728417e+01,3.206020500203112834e-03
6.096223026302630643e+01,3.205251543312043032e-03
6.097223225322532159e+01,3.204482891017440636e-03
6.098223424342434384e+01,3.203714543150463275e-03
6.099223623362336610e+01,3.202946499542394347e-03
6.100223822382238126e+01,3.202178760024631740e-03
6.101224021402140352e+01,3.201411324428698676e-03
6.102224220422042578e+01,3.200644192586235039e-03
6.103224419441944093e+01,3.199877364329002574e-03
6.104224618461846319e+01,3.199110839488880989e-03
6.105224817481748545e+01,3.198344617897874460e-03
6.106225016501650060e+01,3.197578699388100350e-03
6.107225215521552286e+01,3.196813083791799192e-03
6.108225414541454512e+01,3.196047770941332512e-03
6.109225613561356028e+01,3.195282760669176762e-03
6.110225812581258253e+01,3.194518052807931562e-03
6.111226011601160479e+01,3.193753647190314057e-03
6.112226210621061995e+01,3.192989543649161956e-03
6.113226409640964221e+01,3.192225742017427894e-03
6.114226608660866447e+01,3.191462242128188537e-03
6.115226807680767962e+01,3.190699043814636780e-03
6.116227006700670188e+01,3.189936146910082610e-03
6.117227205720572414e+01,3.189173551247958312e-03
6.118227404740473929e+01,3.188411256661811532e-03
6.119227603760376155e+01,3.187649262985309175e-03
6.120227802780278381e+01,3.186887570052237412e-03
6.121228001800179896e+01,3.186126177696498637e-03
6.122228200820082122e+01,3.185365085752114508e-03
6.123228399839984348e+01,3.184604294053224646e-03
6.124228598859885864e+01,3.183843802434087062e-03
6.125228797879788090e+01,3.183083610729074264e-03
6.126228996899690316e+01,3.182323718772680620e-03
6.127229195919591831e+01,3.181564126399517162e-03
6.128229394939494057e+01,3.180804833444308109e-03
6.129229593959396283e+01,3.180045839741901716e-03
6.130229792979297798e+01,3.179287145127258560e-03
6.131229991999200024e+01,3.178528749435456744e-03
6.132230191019102250e+01,3.177770652501693636e-03
6.133230390039003765e+01,3.177012854161282828e-03
6.134230589058905991e+01,3.176255354249652406e-03
6.135230788078808217e+01,3.175498152602350150e-03
6.136230987098709733e+01,3.174741249055040068e-03
6.137231186118611959e+01,3.173984643443498923e-03
6.138231385138514185e+01,3.173228335603625778e-03
6.139231584158415700e+01,3.172472325371430719e-03
6.140231783178317926e+01,3.171716612583043958e-03
6.141231982198220152e+01,3.170961197074709335e-03
6.142232181218121667e+01,3.170206078682789082e-03
6.143232380238023893e+01,3.169451257243756457e-03
6.144232579257926119e+01,3.168696732594206578e-03
6.145232778277828345e+01,3.167942504570847757e-03
6.146232977297729860e+01,3.167188573010501929e-03
6.147233176317632086e+01,3.166434937750108557e-03
6.148233375337534312e+01,3.165681598626723329e-03
6.149233574357435828e+01,3.164928555477515993e-03
6.150233773377338053e+01,3.164175808139769487e-03
6.151233972397240279e+01,3.163423356450886445e-03
6.152234171417141795e+01,3.162671200248381824e-03
6.153234370437044021e+01,3.161919339369884206e-03
6.154234569456946247e+01,3.161167773653138831e-03
6.155234768476847762e+01,3.160416502936006303e-03
6.156234967496749988e+01,3.159665527056459977e-03
6.157235166516652214e+01,3.158914845852588572e-03
6.158235365536553729e+01,3.158164459162596163e-03
6.159235564556455955e+01,3.157414366824798282e-03
6.160235763576358181e+01,3.156664568677626254e-03
6.161235962596259697e+01,3.155915064559629366e-03
6.162236161616161922e+01,3.155165854309464890e-03
6.163236360636064148e+01,3.154416937765904590e-03
6.164236559655965664e+01,3.153668314767839060e-03
6.165236758675867890e+01,3.152919985154268613e-03
6.166236957695770116e+01,3.152171948764305887e-03
6.167237156715671631e+01,3.151424205437182349e-03
6.168237355735573857e+01,3.150676755012237016e-03
6.169237554755476083e+01,3.149929597328926436e-03
6.170237753775377598e+01,3.149182732226818611e-03
6.171237952795279824e+01,3.148436159545594734e-03
6.172238151815182050e+01,3.147689879125048756e-03
6.173238350835083565e+01,3.146943890805087816e-03
6.174238549854985791e+01,3.146198194425734417e-03
6.175238748874888017e+01,3.145452789827117308e-03
6.176238947894789533e+01,3.144707676849487106e-03
6.177239146914691759e+01,3.143962855333196776e-03
6.178239345934593985e+01,3.143218325118720281e-03
6.179239544954495500e+01,3.142474086046639567e-03
6.180239743974397726e+01,3.141730137957648907e-03
6.181239942994299952e+01,3.140986480692557065e-03
6.182240142014201467e+01,3.140243114092282958e-03
6.183240341034103693e+01,3.139500037997855660e-03
6.184240540054005919e+01,3.138757252250421338e-03
6.185240739073907434e+01,3.138014756691233278e-03
6.186240938093809660e+01,3.137272551161658391e-03
6.187241137113711886e+01,3.136530635503175044e-03
6.188241336133613402e+01,3.135789009557373493e-03
6.189241535153515628e+01,3.135047673165953716e-03
6.190241734173417854e+01,3.134306626170728013e-03
6.191241933193319369e+01,3.133565868413619275e-03
6.192242132213221595e+01,3.132825399736665316e-03
6.193242331233123821e+01,3.132085219982008034e-03
6.194242530253025336e+01,3.131345328991906422e-03
6.195242729272927562e+01,3.130605726608726592e-03
